"ensembl_gene_id"	"drerio_homolog_ensembl_gene"	"drerio_homolog_orthology_confidence"	"drerio_homolog_orthology_type"	"drerio_homolog_associated_gene_name"	"external_gene_name"
"32688"	"ENSMUSG00000119969"	NA	NA	NA	NA	"Gm56615"
"32689"	"ENSMUSG00000114445"	NA	NA	NA	NA	"Gm7089"
"32690"	"ENSMUSG00000109841"	NA	NA	NA	NA	"E330011O21Rik"
"32691"	"ENSMUSG00000114636"	NA	NA	NA	NA	"Gm18275"
"32692"	"ENSMUSG00000114580"	NA	NA	NA	NA	"Gm48782"
"32693"	"ENSMUSG00000114318"	NA	NA	NA	NA	"Gm48781"
"32694"	"ENSMUSG00000105362"	NA	NA	NA	NA	"Gm43474"
"32695"	"ENSMUSG00000058317"	NA	NA	NA	NA	"Ube2e2"
"32696"	"ENSMUSG00000039899"	"ENSDARG00000019861"	1	"ortholog_one2many"	"fgl2a"	"Fgl2"
"32697"	"ENSMUSG00000039899"	"ENSDARG00000019686"	0	"ortholog_one2many"	NA	"Fgl2"
"32698"	"ENSMUSG00000030254"	"ENSDARG00000027938"	1	"ortholog_one2one"	"rad18"	"Rad18"
"32699"	"ENSMUSG00000047221"	"ENSDARG00000019142"	0	"ortholog_one2one"	NA	"Fam185a"
"32700"	"ENSMUSG00000036022"	"ENSDARG00000036500"	0	"ortholog_one2many"	"pabir2"	"Pabir2"
"32701"	"ENSMUSG00000024963"	"ENSDARG00000024090"	0	"ortholog_one2one"	"dnajc4"	"Dnajc4"
"32702"	"ENSMUSG00000081436"	NA	NA	NA	NA	"Gm5912"
"32703"	"ENSMUSG00000110447"	NA	NA	NA	NA	"Gm31518"
"32704"	"ENSMUSG00000110483"	NA	NA	NA	NA	"Gm45702"
"32705"	"ENSMUSG00000031669"	"ENSDARG00000038847"	0	"ortholog_one2one"	"gins3"	"Gins3"
"32706"	"ENSMUSG00000081664"	NA	NA	NA	NA	"Gm15544"
"32707"	"ENSMUSG00000049971"	"ENSDARG00000091241"	1	"ortholog_one2one"	"GLT1D1"	"Glt1d1"
"32708"	"ENSMUSG00000110701"	NA	NA	NA	NA	"Gm6013"
"32709"	"ENSMUSG00000054342"	"ENSDARG00000086091"	0	"ortholog_one2one"	NA	"Kcnn4"
"32710"	"ENSMUSG00000046152"	"ENSDARG00000100322"	1	"ortholog_one2one"	"fut10"	"Fut10"
"32711"	"ENSMUSG00000037349"	"ENSDARG00000071671"	0	"ortholog_one2one"	"nudt22"	"Nudt22"
"32712"	"ENSMUSG00000111474"	NA	NA	NA	NA	"Gm32926"
"32713"	"ENSMUSG00000044624"	NA	NA	NA	NA	"Gm4922"
"32714"	"ENSMUSG00000083606"	NA	NA	NA	NA	"Gm15916"
"32715"	"ENSMUSG00000098490"	NA	NA	NA	NA	"Mir7089"
"32716"	"ENSMUSG00000105191"	NA	NA	NA	NA	"Gm4644"
"32717"	"ENSMUSG00000077689"	NA	NA	NA	NA	"Gm22499"
"32718"	"ENSMUSG00000114529"	NA	NA	NA	NA	"Gm4939"
"32719"	"ENSMUSG00000093812"	NA	NA	NA	NA	"Gm5627"
"32720"	"ENSMUSG00000035129"	NA	NA	NA	NA	"Gm6781"
"32721"	"ENSMUSG00000065858"	NA	NA	NA	NA	"Gm22350"
"32722"	"ENSMUSG00000021774"	NA	NA	NA	NA	"Ube2e1"
"32723"	"ENSMUSG00000019851"	"ENSDARG00000063572"	0	"ortholog_one2one"	"perp"	"Perp"
"32724"	"ENSMUSG00000102204"	NA	NA	NA	NA	"Gm36958"
"32725"	"ENSMUSG00000110884"	NA	NA	NA	NA	"Gm47416"
"32726"	"ENSMUSG00000111395"	NA	NA	NA	NA	"Gm18655"
"32727"	"ENSMUSG00000111033"	NA	NA	NA	NA	"Gm34322"
"32728"	"ENSMUSG00000111635"	NA	NA	NA	NA	"Gm47240"
"32729"	"ENSMUSG00000111739"	NA	NA	NA	NA	"Gm47241"
"32730"	"ENSMUSG00000110968"	NA	NA	NA	NA	"Gm19208"
"32731"	"ENSMUSG00000111318"	NA	NA	NA	NA	"Gm48483"
"32732"	"ENSMUSG00000007892"	"ENSDARG00000021864"	0	"ortholog_one2many"	"rplp1"	"Rplp1"
"32733"	"ENSMUSG00000116810"	NA	NA	NA	NA	"Gm32624"
"32734"	"ENSMUSG00000019850"	"ENSDARG00000027777"	0	"ortholog_one2one"	"TNFAIP3"	"Tnfaip3"
"32735"	"ENSMUSG00000093606"	NA	NA	NA	NA	"B130034C11Rik"
"32736"	"ENSMUSG00000087508"	NA	NA	NA	NA	"Gm14174"
"32737"	"ENSMUSG00000083498"	NA	NA	NA	NA	"Gm14172"
"32738"	"ENSMUSG00000086638"	NA	NA	NA	NA	"4930405A21Rik"
"32739"	"ENSMUSG00000032547"	"ENSDARG00000007231"	1	"ortholog_one2one"	"ryk"	"Ryk"
"32740"	"ENSMUSG00000030670"	"ENSDARG00000056587"	0	"ortholog_one2one"	"CYP2R1"	"Cyp2r1"
"32741"	"ENSMUSG00000102344"	NA	NA	NA	NA	"9430053O09Rik"
"32742"	"ENSMUSG00000067818"	"ENSDARG00000038123"	0	"ortholog_one2many"	"myl9a"	"Myl9"
"32743"	"ENSMUSG00000067818"	"ENSDARG00000008030"	0	"ortholog_one2many"	"myl9b"	"Myl9"
"32744"	"ENSMUSG00000114524"	NA	NA	NA	NA	"Gm48357"
"32745"	"ENSMUSG00000120723"	NA	NA	NA	NA	"Gm56618"
"32746"	"ENSMUSG00000119985"	NA	NA	NA	NA	"Gm56570"
"32747"	"ENSMUSG00000120726"	NA	NA	NA	NA	"Gm56619"
"32748"	"ENSMUSG00000114886"	NA	NA	NA	NA	"Gm48432"
"32749"	"ENSMUSG00000120735"	NA	NA	NA	NA	"Gm56620"
"32750"	"ENSMUSG00000114929"	NA	NA	NA	NA	"Gm48441"
"32751"	"ENSMUSG00000106567"	NA	NA	NA	NA	"2010309G21Rik"
"32752"	"ENSMUSG00000034310"	"ENSDARG00000102759"	1	"ortholog_one2one"	"TMEM132D"	"Tmem132d"
"32753"	"ENSMUSG00000021552"	"ENSDARG00000068123"	1	"ortholog_one2one"	"gkap1"	"Gkap1"
"32754"	"ENSMUSG00000021772"	"ENSDARG00000099527"	1	"ortholog_one2one"	"nkiras1"	"Nkiras1"
"32755"	"ENSMUSG00000083588"	NA	NA	NA	NA	"Gm8051"
"32756"	"ENSMUSG00000110133"	NA	NA	NA	NA	"Gm8168"
"32757"	"ENSMUSG00000109915"	NA	NA	NA	NA	"7420700N18Rik"
"32758"	"ENSMUSG00000047656"	"ENSDARG00000037628"	0	"ortholog_one2one"	"trpt1"	"Trpt1"
"32759"	"ENSMUSG00000109705"	NA	NA	NA	NA	"Gm19096"
"32760"	"ENSMUSG00000082196"	NA	NA	NA	NA	"Gm14231"
"32761"	"ENSMUSG00000118533"	NA	NA	NA	NA	"Gm53049"
"32762"	"ENSMUSG00000113059"	NA	NA	NA	NA	"Gm46344"
"32763"	"ENSMUSG00000116581"	NA	NA	NA	NA	"Gm46565"
"32764"	"ENSMUSG00000113628"	NA	NA	NA	NA	"1700020D12Rik"
"32765"	"ENSMUSG00000109605"	NA	NA	NA	NA	"Gm45303"
"32766"	"ENSMUSG00000113524"	NA	NA	NA	NA	"Gm47847"
"32767"	"ENSMUSG00000027219"	"ENSDARG00000060879"	0	"ortholog_one2many"	"slc28a1"	"Slc28a2"
"32768"	"ENSMUSG00000020638"	"ENSDARG00000031359"	1	"ortholog_one2one"	"CMPK2"	"Cmpk2"
"32769"	"ENSMUSG00002075490"	NA	NA	NA	NA	"Gm55793"
"32770"	"ENSMUSG00000110329"	NA	NA	NA	NA	"Gm38572"
"32771"	"ENSMUSG00000120744"	NA	NA	NA	NA	"Gm56621"
"32772"	"ENSMUSG00000113298"	NA	NA	NA	NA	"Gm48559"
"32773"	"ENSMUSG00000116733"	NA	NA	NA	NA	"6330408M09Rik"
"32774"	"ENSMUSG00002075742"	NA	NA	NA	NA	"Gm55795"
"32775"	"ENSMUSG00000112943"	NA	NA	NA	NA	"Gm18983"
"32776"	"ENSMUSG00000120198"	NA	NA	NA	NA	"Gm4633"
"32777"	"ENSMUSG00000093862"	NA	NA	NA	NA	"Gm5117"
"32778"	"ENSMUSG00000113372"	NA	NA	NA	NA	"Gm18624"
"32779"	"ENSMUSG00000056228"	"ENSDARG00000078546"	0	"ortholog_one2one"	NA	"Cars2"
"32780"	"ENSMUSG00000113323"	NA	NA	NA	NA	"Gm18625"
"32781"	"ENSMUSG00000116665"	NA	NA	NA	NA	"E130310I04Rik"
"32782"	"ENSMUSG00000113614"	NA	NA	NA	NA	"Gm49362"
"32783"	"ENSMUSG00000114187"	NA	NA	NA	NA	"Gm18626"
"32784"	"ENSMUSG00000061331"	NA	NA	NA	NA	"Gm17132"
"32785"	"ENSMUSG00000085328"	NA	NA	NA	NA	"Gm17131"
"32786"	"ENSMUSG00000104581"	NA	NA	NA	NA	"Gm42497"
"32787"	"ENSMUSG00000113474"	NA	NA	NA	NA	"Gm48110"
"32788"	"ENSMUSG00000113803"	NA	NA	NA	NA	"Gm18615"
"32789"	"ENSMUSG00000012405"	"ENSDARG00000009285"	1	"ortholog_one2one"	"rpl15"	"Rpl15"
"32790"	"ENSMUSG00000063430"	"ENSDARG00000061819"	1	"ortholog_one2one"	"wscd2"	"Wscd2"
"32791"	"ENSMUSG00000024965"	"ENSDARG00000079267"	0	"ortholog_one2many"	"FERMT3"	"Fermt3"
"32792"	"ENSMUSG00000024965"	"ENSDARG00000030938"	0	"ortholog_one2many"	"fermt3b"	"Fermt3"
"32793"	"ENSMUSG00000114059"	NA	NA	NA	NA	"Gm48153"
"32794"	"ENSMUSG00000116993"	NA	NA	NA	NA	"Gm32461"
"32795"	"ENSMUSG00000113206"	NA	NA	NA	NA	"Gm3742"
"32796"	"ENSMUSG00000113912"	NA	NA	NA	NA	"Gm21937"
"32797"	"ENSMUSG00000036013"	"ENSDARG00000036500"	0	"ortholog_one2many"	"pabir2"	"Pabir3"
"32798"	"ENSMUSG00000118500"	NA	NA	NA	NA	"Gm52984"
"32799"	"ENSMUSG00000051811"	"ENSDARG00000045230"	0	"ortholog_many2many"	"cox6b1"	"Cox6b2"
"32800"	"ENSMUSG00000051811"	"ENSDARG00000037860"	0	"ortholog_many2many"	"cox6b2"	"Cox6b2"
"32801"	"ENSMUSG00000114074"	NA	NA	NA	NA	"Gm48150"
"32802"	"ENSMUSG00000113280"	NA	NA	NA	NA	"Gm21559"
"32803"	"ENSMUSG00002075401"	NA	NA	NA	NA	"Gm55879"
"32804"	"ENSMUSG00000113129"	NA	NA	NA	NA	"Gm21569"
"32805"	"ENSMUSG00000103821"	NA	NA	NA	NA	"D430013B06Rik"
"32806"	"ENSMUSG00000091743"	NA	NA	NA	NA	"Gm5705"
"32807"	"ENSMUSG00000112949"	NA	NA	NA	NA	"Gm21939"
"32808"	"ENSMUSG00000101400"	NA	NA	NA	NA	"Gm29596"
"32809"	"ENSMUSG00000114101"	NA	NA	NA	NA	"Gm48152"
"32810"	"ENSMUSG00000026697"	"ENSDARG00000021789"	1	"ortholog_one2one"	"myoc"	"Myoc"
"32811"	"ENSMUSG00000113468"	NA	NA	NA	NA	"Gm48165"
"32812"	"ENSMUSG00000113815"	NA	NA	NA	NA	"Gm48149"
"32813"	"ENSMUSG00000121288"	NA	NA	NA	NA	NA
"32814"	"ENSMUSG00000113127"	NA	NA	NA	NA	"Gm48154"
"32815"	"ENSMUSG00000120082"	NA	NA	NA	NA	"Gm56622"
"32816"	"ENSMUSG00000091834"	NA	NA	NA	NA	"Gm17177"
"32817"	"ENSMUSG00000116891"	NA	NA	NA	NA	"Gm32679"
"32818"	"ENSMUSG00000113991"	NA	NA	NA	NA	"Gm48151"
"32819"	"ENSMUSG00000121348"	NA	NA	NA	NA	NA
"32820"	"ENSMUSG00000120905"	NA	NA	NA	NA	"Gm56623"
"32821"	"ENSMUSG00000091304"	NA	NA	NA	NA	"Speer6-ps1"
"32822"	"ENSMUSG00000113685"	NA	NA	NA	NA	"Gm21038"
"32823"	"ENSMUSG00000090214"	NA	NA	NA	NA	"Gm15657"
"32824"	"ENSMUSG00000121349"	NA	NA	NA	NA	"Speer6-ps1"
"32825"	"ENSMUSG00000113011"	NA	NA	NA	NA	"Gm1995"
"32826"	"ENSMUSG00000113286"	NA	NA	NA	NA	"Gm18627"
"32827"	"ENSMUSG00000091060"	NA	NA	NA	NA	"Myocos"
"32828"	"ENSMUSG00000113025"	NA	NA	NA	NA	"Gm49363"
"32829"	"ENSMUSG00000096107"	NA	NA	NA	NA	"Gm16505"
"32830"	"ENSMUSG00000105772"	NA	NA	NA	NA	"Gm42496"
"32831"	"ENSMUSG00000113452"	NA	NA	NA	NA	"Gm18616"
"32832"	"ENSMUSG00000121350"	NA	NA	NA	NA	NA
"32833"	"ENSMUSG00000105857"	NA	NA	NA	NA	"Gm42817"
"32834"	"ENSMUSG00000113175"	NA	NA	NA	NA	"Gm9973"
"32835"	"ENSMUSG00000113748"	NA	NA	NA	NA	"Gm18628"
"32836"	"ENSMUSG00000104927"	NA	NA	NA	NA	"Gm43388"
"32837"	"ENSMUSG00000106275"	NA	NA	NA	NA	"Gm42495"
"32838"	"ENSMUSG00000121353"	NA	NA	NA	NA	NA
"32839"	"ENSMUSG00000113533"	NA	NA	NA	NA	"Gm46992"
"32840"	"ENSMUSG00000104727"	NA	NA	NA	NA	"Gm42500"
"32841"	"ENSMUSG00000097313"	NA	NA	NA	NA	"Gm26569"
"32842"	"ENSMUSG00000104980"	NA	NA	NA	NA	"4930573I07Rik"
"32843"	"ENSMUSG00000114109"	NA	NA	NA	NA	"Gm18629"
"32844"	"ENSMUSG00002076992"	NA	NA	NA	NA	"Gm54807"
"32845"	"ENSMUSG00000081145"	NA	NA	NA	NA	"Gm14585"
"32846"	"ENSMUSG00000113658"	NA	NA	NA	NA	"Gm46993"
"32847"	"ENSMUSG00000023074"	"ENSDARG00000028614"	0	"ortholog_one2one"	"mospd1"	"Mospd1"
"32848"	"ENSMUSG00002076216"	NA	NA	NA	NA	"Gm54395"
"32849"	"ENSMUSG00000113401"	NA	NA	NA	NA	"Gm18247"
"32850"	"ENSMUSG00000113593"	NA	NA	NA	NA	"Zp4-ps"
"32851"	"ENSMUSG00000024620"	"ENSDARG00000100897"	0	"ortholog_one2one"	"pdgfrb"	"Pdgfrb"
"32852"	"ENSMUSG00000105172"	NA	NA	NA	NA	"Gm42499"
"32853"	"ENSMUSG00000113180"	NA	NA	NA	NA	"Gm46998"
"32854"	"ENSMUSG00000113089"	NA	NA	NA	NA	"Gm46997"
"32855"	"ENSMUSG00000120193"	NA	NA	NA	NA	"Gm36457"
"32856"	"ENSMUSG00000113838"	NA	NA	NA	NA	"Gm46994"
"32857"	"ENSMUSG00000035898"	"ENSDARG00000080019"	0	"ortholog_one2one"	"UBA6"	"Uba6"
"32858"	"ENSMUSG00000114894"	NA	NA	NA	NA	"Gm7084"
"32859"	"ENSMUSG00000113720"	NA	NA	NA	NA	"Gm46995"
"32860"	"ENSMUSG00000092545"	NA	NA	NA	NA	"Gm20319"
"32861"	"ENSMUSG00000021775"	"ENSDARG00000003820"	0	"ortholog_one2many"	"nr1d2a"	"Nr1d2"
"32862"	"ENSMUSG00000021775"	"ENSDARG00000009594"	1	"ortholog_one2many"	"nr1d2b"	"Nr1d2"
"32863"	"ENSMUSG00000037474"	"ENSDARG00000023002"	0	"ortholog_one2one"	"dtl"	"Dtl"
"32864"	"ENSMUSG00000113938"	NA	NA	NA	NA	"Gm46996"
"32865"	"ENSMUSG00000113419"	NA	NA	NA	NA	"Gm5789"
"32866"	"ENSMUSG00000121372"	NA	NA	NA	NA	"Zp4-ps"
"32867"	"ENSMUSG00000113783"	NA	NA	NA	NA	"Gm18617"
"32868"	"ENSMUSG00000106721"	NA	NA	NA	NA	"Gm5442"
"32869"	"ENSMUSG00000110938"	NA	NA	NA	NA	"1700124M09Rik"
"32870"	"ENSMUSG00000071207"	NA	NA	NA	NA	"Gm8587"
"32871"	"ENSMUSG00000111821"	NA	NA	NA	NA	"Gm48545"
"32872"	"ENSMUSG00000113945"	NA	NA	NA	NA	"Vmn2r-ps99"
"32873"	"ENSMUSG00000114108"	NA	NA	NA	NA	"Gm48459"
"32874"	"ENSMUSG00000110770"	NA	NA	NA	NA	"Tpi-rs5"
"32875"	"ENSMUSG00000113677"	NA	NA	NA	NA	"Gm48487"
"32876"	"ENSMUSG00000121453"	NA	NA	NA	NA	NA
"32877"	"ENSMUSG00000111320"	NA	NA	NA	NA	"Gm48546"
"32878"	"ENSMUSG00000111052"	NA	NA	NA	NA	"Gm20139"
"32879"	"ENSMUSG00000113374"	NA	NA	NA	NA	"Gm33654"
"32880"	"ENSMUSG00000024966"	"ENSDARG00000004906"	0	"ortholog_one2one"	"stip1"	"Stip1"
"32881"	"ENSMUSG00000113350"	NA	NA	NA	NA	"Vmn2r-ps102"
"32882"	"ENSMUSG00000113187"	NA	NA	NA	NA	"Gm5955"
"32883"	"ENSMUSG00000113400"	NA	NA	NA	NA	"Gm8605"
"32884"	"ENSMUSG00000121454"	NA	NA	NA	NA	NA
"32885"	"ENSMUSG00000120961"	NA	NA	NA	NA	"Gm56624"
"32886"	"ENSMUSG00000113083"	NA	NA	NA	NA	"Gm48513"
"32887"	"ENSMUSG00000111606"	NA	NA	NA	NA	"Gm7213"
"32888"	"ENSMUSG00000094499"	NA	NA	NA	NA	"Vmn2r-ps104"
"32889"	"ENSMUSG00000116641"	NA	NA	NA	NA	"Gm41505"
"32890"	"ENSMUSG00000110917"	NA	NA	NA	NA	"Gm33056"
"32891"	"ENSMUSG00000114060"	NA	NA	NA	NA	"Gm18630"
"32892"	"ENSMUSG00000045591"	"ENSDARG00000074253"	0	"ortholog_one2one"	"olig3"	"Olig3"
"32893"	"ENSMUSG00000121455"	NA	NA	NA	NA	NA
"32894"	"ENSMUSG00000092518"	NA	NA	NA	NA	"Garin5b"
"32895"	"ENSMUSG00000066027"	"ENSDARG00000036493"	0	"ortholog_one2many"	NA	"Pramel51"
"32896"	"ENSMUSG00000110835"	NA	NA	NA	NA	"Gm48563"
"32897"	"ENSMUSG00000020009"	"ENSDARG00000100383"	0	"ortholog_many2many"	"il10ra"	"Ifngr1"
"32898"	"ENSMUSG00000020009"	"ENSDARG00000039439"	0	"ortholog_many2many"	"il22ra2"	"Ifngr1"
"32899"	"ENSMUSG00000020009"	"ENSDARG00000087131"	0	"ortholog_many2many"	"ifnlr1"	"Ifngr1"
"32900"	"ENSMUSG00000020009"	"ENSDARG00000075181"	0	"ortholog_many2many"	NA	"Ifngr1"
"32901"	"ENSMUSG00000020009"	"ENSDARG00000074771"	0	"ortholog_many2many"	"ifngr1"	"Ifngr1"
"32902"	"ENSMUSG00000020009"	"ENSDARG00000074488"	0	"ortholog_many2many"	"ifngr1l"	"Ifngr1"
"32903"	"ENSMUSG00000020009"	"ENSDARG00000067795"	0	"ortholog_many2many"	"ifngr2"	"Ifngr1"
"32904"	"ENSMUSG00000020009"	"ENSDARG00000099342"	0	"ortholog_many2many"	"crfb15"	"Ifngr1"
"32905"	"ENSMUSG00000097715"	NA	NA	NA	NA	"Gpr137b-ps"
"32906"	"ENSMUSG00000120777"	NA	NA	NA	NA	"Gm56626"
"32907"	"ENSMUSG00000114678"	NA	NA	NA	NA	"Gm48481"
"32908"	"ENSMUSG00000085781"	NA	NA	NA	NA	"Gm15640"
"32909"	"ENSMUSG00000098079"	NA	NA	NA	NA	"Gm6773"
"32910"	"ENSMUSG00000114517"	NA	NA	NA	NA	"Gm19290"
"32911"	"ENSMUSG00000120989"	NA	NA	NA	NA	"Gm56628"
"32912"	"ENSMUSG00002076862"	NA	NA	NA	NA	"Gm55483"
"32913"	"ENSMUSG00000110877"	NA	NA	NA	NA	"Gm47427"
"32914"	"ENSMUSG00000068463"	NA	NA	NA	NA	"B630019A10Rik"
"32915"	"ENSMUSG00000097074"	NA	NA	NA	NA	"4833428L15Rik"
"32916"	"ENSMUSG00000021779"	"ENSDARG00000021163"	1	"ortholog_one2one"	"thrb"	"Thrb"
"32917"	"ENSMUSG00000032254"	"ENSDARG00000014943"	1	"ortholog_one2one"	"kif23"	"Kif23"
"32918"	"ENSMUSG00000121485"	NA	NA	NA	NA	NA
"32919"	"ENSMUSG00000004371"	"ENSDARG00000037859"	0	"ortholog_one2many"	NA	"Il11"
"32920"	"ENSMUSG00000004371"	"ENSDARG00000058557"	0	"ortholog_one2many"	NA	"Il11"
"32921"	"ENSMUSG00000090386"	NA	NA	NA	NA	"Mir99ahg"
"32922"	"ENSMUSG00000114191"	NA	NA	NA	NA	"Gm18631"
"32923"	"ENSMUSG00000113793"	NA	NA	NA	NA	"Gm48553"
"32924"	"ENSMUSG00000113564"	NA	NA	NA	NA	"Gm48560"
"32925"	"ENSMUSG00000113801"	NA	NA	NA	NA	"Gm18618"
"32926"	"ENSMUSG00000083645"	NA	NA	NA	NA	"Gm14086"
"32927"	"ENSMUSG00000081219"	NA	NA	NA	NA	"Bambi-ps1"
"32928"	"ENSMUSG00000114145"	NA	NA	NA	NA	"Gm48561"
"32929"	"ENSMUSG00000113133"	NA	NA	NA	NA	"Gm21039"
"32930"	"ENSMUSG00000030220"	NA	NA	NA	NA	"Arhgdib"
"32931"	"ENSMUSG00000094635"	NA	NA	NA	NA	"Gm7104"
"32932"	"ENSMUSG00000062175"	"ENSDARG00000112895"	0	"ortholog_one2one"	NA	"Tgif2"
"32933"	"ENSMUSG00000112979"	NA	NA	NA	NA	"Gm8634"
"32934"	"ENSMUSG00000083798"	NA	NA	NA	NA	"Gm14584"
"32935"	"ENSMUSG00000114020"	NA	NA	NA	NA	"Gm48564"
"32936"	"ENSMUSG00000060967"	NA	NA	NA	NA	"Etd"
"32937"	"ENSMUSG00000113829"	NA	NA	NA	NA	"Gm18619"
"32938"	"ENSMUSG00000113942"	NA	NA	NA	NA	"Gm18632"
"32939"	"ENSMUSG00000013091"	NA	NA	NA	NA	"Tmem190"
"32940"	"ENSMUSG00000113617"	NA	NA	NA	NA	"Gm8655"
"32941"	"ENSMUSG00000087415"	NA	NA	NA	NA	"Gm14529"
"32942"	"ENSMUSG00000113376"	NA	NA	NA	NA	"Gm48572"
"32943"	"ENSMUSG00002075372"	NA	NA	NA	NA	"Gm55599"
"32944"	"ENSMUSG00000113490"	NA	NA	NA	NA	"Gm18620"
"32945"	"ENSMUSG00000118062"	NA	NA	NA	NA	"Gm50435"
"32946"	"ENSMUSG00000060090"	"ENSDARG00000044339"	1	"ortholog_one2one"	"rp2"	"Rp2"
"32947"	"ENSMUSG00000084221"	NA	NA	NA	NA	"Hmgb1-ps4"
"32948"	"ENSMUSG00000118658"	NA	NA	NA	NA	"Gm54546"
"32949"	"ENSMUSG00000113826"	NA	NA	NA	NA	"Gm48577"
"32950"	"ENSMUSG00000084825"	NA	NA	NA	NA	"2410152P15Rik"
"32951"	"ENSMUSG00000113861"	NA	NA	NA	NA	"Gm6190"
"32952"	"ENSMUSG00000085285"	NA	NA	NA	NA	"Gm14968"
"32953"	"ENSMUSG00000113903"	NA	NA	NA	NA	"Gm5655"
"32954"	"ENSMUSG00000113434"	NA	NA	NA	NA	"3200001D21Rik"
"32955"	"ENSMUSG00000118668"	"ENSDARG00000044436"	0	"ortholog_one2one"	"rps6ka4"	"Rps6ka4"
"32956"	"ENSMUSG00000002210"	"ENSDARG00000076627"	0	"ortholog_one2one"	"SMG9"	"Smg9"
"32957"	"ENSMUSG00000021036"	"ENSDARG00000074287"	0	"ortholog_one2many"	"sptlc2b"	"Sptlc2"
"32958"	"ENSMUSG00000021036"	"ENSDARG00000018976"	1	"ortholog_one2many"	"sptlc2a"	"Sptlc2"
"32959"	"ENSMUSG00000102323"	NA	NA	NA	NA	"Gm37790"
"32960"	"ENSMUSG00000039652"	"ENSDARG00000060103"	1	"ortholog_one2one"	"cpeb3"	"Cpeb3"
"32961"	"ENSMUSG00000079071"	"ENSDARG00000060879"	0	"ortholog_one2many"	"slc28a1"	"Slc28a2b"
"32962"	"ENSMUSG00000045969"	"ENSDARG00000019116"	0	"ortholog_one2one"	"ing1"	"Ing1"
"32963"	"ENSMUSG00000039760"	NA	NA	NA	NA	"Il22ra2"
"32964"	"ENSMUSG00000114504"	NA	NA	NA	NA	"Gm48321"
"32965"	"ENSMUSG00002074873"	NA	NA	NA	NA	"Gm55487"
"32966"	"ENSMUSG00000114281"	NA	NA	NA	NA	"Gm48320"
"32967"	"ENSMUSG00000114769"	NA	NA	NA	NA	"Gm48312"
"32968"	"ENSMUSG00000114296"	NA	NA	NA	NA	"Pou5f1-rs6"
"32969"	"ENSMUSG00000114202"	NA	NA	NA	NA	"Gm18078"
"32970"	"ENSMUSG00000029913"	"ENSDARG00000006288"	0	"ortholog_one2one"	"prdm5"	"Prdm5"
"32971"	"ENSMUSG00000114890"	NA	NA	NA	NA	"Tpi-rs9"
"32972"	"ENSMUSG00000031508"	"ENSDARG00000037100"	0	"ortholog_one2many"	"ankrd10a"	"Ankrd10"
"32973"	"ENSMUSG00000031508"	"ENSDARG00000004771"	0	"ortholog_one2many"	"ankrd10b"	"Ankrd10"
"32974"	"ENSMUSG00000017491"	NA	NA	NA	NA	"Rarb"
"32975"	"ENSMUSG00000020007"	"ENSDARG00000032571"	0	"ortholog_one2one"	"il20ra"	"Il20ra"
"32976"	"ENSMUSG00000006389"	"ENSDARG00000039222"	0	"ortholog_many2many"	"mpl"	"Mpl"
"32977"	"ENSMUSG00000074629"	NA	NA	NA	NA	"4930518I15Rik"
"32978"	"ENSMUSG00002075925"	NA	NA	NA	NA	"Gm56145"
"32979"	"ENSMUSG00000027637"	"ENSDARG00000074790"	0	"ortholog_one2one"	"rab5if"	"Rab5if"
"32980"	"ENSMUSG00000032548"	"ENSDARG00000061896"	0	"ortholog_one2one"	"SLCO2A1"	"Slco2a1"
"32981"	"ENSMUSG00000110958"	NA	NA	NA	NA	"Gm33332"
"32982"	"ENSMUSG00000119791"	NA	NA	NA	NA	"Gm25256"
"32983"	"ENSMUSG00000050473"	"ENSDARG00000107442"	0	"ortholog_one2one"	"SLC35D3"	"Slc35d3"
"32984"	"ENSMUSG00000020003"	"ENSDARG00000042553"	0	"ortholog_one2one"	"pex7"	"Pex7"
"32985"	"ENSMUSG00000113648"	NA	NA	NA	NA	"Gm48806"
"32986"	"ENSMUSG00000113767"	NA	NA	NA	NA	"Gm48873"
"32987"	"ENSMUSG00000026020"	"ENSDARG00000104353"	1	"ortholog_one2one"	"nop58"	"Nop58"
"32988"	"ENSMUSG00000114103"	NA	NA	NA	NA	"Gm8557"
"32989"	"ENSMUSG00000079036"	"ENSDARG00000071164"	0	"ortholog_one2one"	"alkbh1"	"Alkbh1"
"32990"	"ENSMUSG00000040549"	"ENSDARG00000102674"	0	"ortholog_one2one"	"ckap5"	"Ckap5"
"32991"	"ENSMUSG00000105059"	NA	NA	NA	NA	"Gm42498"
"32992"	"ENSMUSG00000081683"	"ENSDARG00000068213"	0	"ortholog_one2one"	"fzd10"	"Fzd10"
"32993"	"ENSMUSG00000113251"	NA	NA	NA	NA	"Gm18363"
"32994"	"ENSMUSG00000021319"	NA	NA	NA	NA	"Sfrp4"
"32995"	"ENSMUSG00000029255"	"ENSDARG00000100593"	0	"ortholog_one2many"	"gnrhr1"	"Gnrhr"
"32996"	"ENSMUSG00000029255"	"ENSDARG00000003553"	0	"ortholog_one2many"	"gnrhr2"	"Gnrhr"
"32997"	"ENSMUSG00000029255"	"ENSDARG00000038116"	0	"ortholog_one2many"	"gnrhr4"	"Gnrhr"
"32998"	"ENSMUSG00000029255"	"ENSDARG00000102438"	0	"ortholog_one2many"	NA	"Gnrhr"
